name,ensembl_id,description,biotype,species,external_url
FOXG1,ENSG00000176165,forkhead box G1 [Source:HGNC Symbol;Acc:HGNC:3811],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000176165
FOXI1,ENSG00000168269,forkhead box I1 [Source:HGNC Symbol;Acc:HGNC:3815],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000168269
FOXJ1,ENSG00000129654,forkhead box J1 [Source:HGNC Symbol;Acc:HGNC:3816],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000129654
FOXJ2,ENSG00000065970,forkhead box J2 [Source:HGNC Symbol;Acc:HGNC:24818],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000065970
FOXM1,ENSG00000111206,forkhead box M1 [Source:HGNC Symbol;Acc:HGNC:3818],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000111206
FOXN2,ENSG00000170802,forkhead box N2 [Source:HGNC Symbol;Acc:HGNC:5281],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000170802
FOXN3,ENSG00000053254,forkhead box N3 [Source:HGNC Symbol;Acc:HGNC:1928],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000053254
FOXN3-AS2,ENSG00000259073,FOXN3 antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:30119],lncRNA,homo_sapiens,https://www.ensembl.org/id/ENSG00000259073
FOXN4,ENSG00000139445,forkhead box N4 [Source:HGNC Symbol;Acc:HGNC:21399],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000139445
FOXO3,ENSG00000118689,forkhead box O3 [Source:HGNC Symbol;Acc:HGNC:3821],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000118689
FOXP1,ENSG00000114861,forkhead box P1 [Source:HGNC Symbol;Acc:HGNC:3823],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000114861
FOXP2,ENSG00000128573,forkhead box P2 [Source:HGNC Symbol;Acc:HGNC:13875],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000128573
FOXP3,ENSG00000049768,forkhead box P3 [Source:HGNC Symbol;Acc:HGNC:6106],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000049768
FOXR1,ENSG00000176302,forkhead box R1 [Source:HGNC Symbol;Acc:HGNC:29980],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000176302
FOXR2,ENSG00000189299,forkhead box R2 [Source:HGNC Symbol;Acc:HGNC:30469],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000189299
FOXRED1,ENSG00000110074,FAD dependent oxidoreductase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26927],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000110074
FOXRED2,ENSG00000100350,FAD dependent oxidoreductase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26264],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000100350
FOXS1,ENSG00000179772,forkhead box S1 [Source:HGNC Symbol;Acc:HGNC:3735],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000179772
FPGT,ENSG00000254685,fucose-1-phosphate guanylyltransferase [Source:HGNC Symbol;Acc:HGNC:3825],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000254685
FPGT-TNNI3K,ENSG00000259030,FPGT-TNNI3K readthrough [Source:HGNC Symbol;Acc:HGNC:42952],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000259030
FPR1,ENSG00000171051,formyl peptide receptor 1 [Source:HGNC Symbol;Acc:HGNC:3826],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000171051
FPR2,ENSG00000171049,formyl peptide receptor 2 [Source:HGNC Symbol;Acc:HGNC:3827],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000171049
FPR3,ENSG00000187474,formyl peptide receptor 3 [Source:HGNC Symbol;Acc:HGNC:3828],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000187474
FRA10AC1,ENSG00000148690,FRA10A associated CGG repeat 1 [Source:HGNC Symbol;Acc:HGNC:1162],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000148690
FRG1,ENSG00000109536,FSHD region gene 1 [Source:HGNC Symbol;Acc:HGNC:3954],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000109536
FRK,ENSG00000111816,fyn related Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:3955],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000111816
FRMD1,ENSG00000153303,FERM domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21240],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000153303
FRMD3,ENSG00000172159,FERM domain containing 3 [Source:HGNC Symbol;Acc:HGNC:24125],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000172159
FRMD5,ENSG00000171877,FERM domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28214],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000171877
FRMD6,ENSG00000139926,FERM domain containing 6 [Source:HGNC Symbol;Acc:HGNC:19839],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000139926
FRMD8,ENSG00000126391,FERM domain containing 8 [Source:HGNC Symbol;Acc:HGNC:25462],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000126391
FRMPD2,ENSG00000170324,FERM and PDZ domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28572],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000170324
FRS2,ENSG00000166225,fibroblast growth factor receptor substrate 2 [Source:HGNC Symbol;Acc:HGNC:16971],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000166225
FRS3,ENSG00000137218,fibroblast growth factor receptor substrate 3 [Source:HGNC Symbol;Acc:HGNC:16970],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000137218
FRYL,ENSG00000075539,FRY like transcription coactivator [Source:HGNC Symbol;Acc:HGNC:29127],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000075539
FRZB,ENSG00000162998,frizzled related protein [Source:HGNC Symbol;Acc:HGNC:3959],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000162998
FSBP,ENSG00000265817,fibrinogen silencer binding protein [Source:HGNC Symbol;Acc:HGNC:43653],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000265817
FSCN1,ENSG00000075618,fascin actin-bundling protein 1 [Source:HGNC Symbol;Acc:HGNC:11148],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000075618
FSCN2,ENSG00000186765,"fascin actin-bundling protein 2, retinal [Source:HGNC Symbol;Acc:HGNC:3960]",protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000186765
FSCN3,ENSG00000106328,fascin actin-bundling protein 3 [Source:HGNC Symbol;Acc:HGNC:3961],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000106328
FSD1,ENSG00000105255,fibronectin type III and SPRY domain containing 1 [Source:HGNC Symbol;Acc:HGNC:13745],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000105255
FSD1L,ENSG00000106701,fibronectin type III and SPRY domain containing 1 like [Source:HGNC Symbol;Acc:HGNC:13753],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000106701
FSD2,ENSG00000186628,fibronectin type III and SPRY domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18024],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000186628
FSHB,ENSG00000131808,follicle stimulating hormone subunit beta [Source:HGNC Symbol;Acc:HGNC:3964],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000131808
FSHR,ENSG00000170820,follicle stimulating hormone receptor [Source:HGNC Symbol;Acc:HGNC:3969],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000170820
FSIP1,ENSG00000150667,fibrous sheath interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:21674],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000150667
FSTL1,ENSG00000163430,follistatin like 1 [Source:HGNC Symbol;Acc:HGNC:3972],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000163430
FSTL4,ENSG00000053108,follistatin like 4 [Source:HGNC Symbol;Acc:HGNC:21389],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000053108
FSTL5,ENSG00000168843,follistatin like 5 [Source:HGNC Symbol;Acc:HGNC:21386],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000168843
FTH1,ENSG00000167996,ferritin heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:3976],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000167996
FTH1P3,ENSG00000213453,ferritin heavy chain 1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:3990],processed_pseudogene,homo_sapiens,https://www.ensembl.org/id/ENSG00000213453
FTHL17,ENSG00000132446,ferritin heavy chain like 17 [Source:HGNC Symbol;Acc:HGNC:3987],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000132446
FTL,ENSG00000087086,ferritin light chain [Source:HGNC Symbol;Acc:HGNC:3999],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000087086
FTMT,ENSG00000181867,ferritin mitochondrial [Source:HGNC Symbol;Acc:HGNC:17345],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000181867
FTO,ENSG00000140718,FTO alpha-ketoglutarate dependent dioxygenase [Source:HGNC Symbol;Acc:HGNC:24678],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000140718
FTSJ1,ENSG00000068438,FtsJ RNA 2'-O-methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:13254],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000068438
FTSJ3,ENSG00000108592,FtsJ RNA 2'-O-methyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:17136],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000108592
FUBP3,ENSG00000107164,far upstream element binding protein 3 [Source:HGNC Symbol;Acc:HGNC:4005],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000107164
FUCA1,ENSG00000179163,alpha-L-fucosidase 1 [Source:HGNC Symbol;Acc:HGNC:4006],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000179163
FUCA2,ENSG00000001036,alpha-L-fucosidase 2 [Source:HGNC Symbol;Acc:HGNC:4008],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000001036
FUNDC1,ENSG00000069509,FUN14 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28746],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000069509
FUNDC2,ENSG00000165775,FUN14 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24925],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000165775
FUOM,ENSG00000148803,fucose mutarotase [Source:HGNC Symbol;Acc:HGNC:24733],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000148803
FURIN,ENSG00000140564,"furin, paired basic amino acid cleaving enzyme [Source:HGNC Symbol;Acc:HGNC:8568]",protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000140564
FUS,ENSG00000089280,FUS RNA binding protein [Source:HGNC Symbol;Acc:HGNC:4010],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000089280
FUT1,ENSG00000174951,fucosyltransferase 1 (H blood group) [Source:HGNC Symbol;Acc:HGNC:4012],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000174951
FUT2,ENSG00000176920,fucosyltransferase 2 (H blood group) [Source:HGNC Symbol;Acc:HGNC:4013],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000176920
FUT3,ENSG00000171124,fucosyltransferase 3 (Lewis blood group) [Source:HGNC Symbol;Acc:HGNC:4014],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000171124
FUT7,ENSG00000180549,fucosyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:4018],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000180549
FUT8,ENSG00000033170,fucosyltransferase 8 [Source:HGNC Symbol;Acc:HGNC:4019],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000033170
FUT9,ENSG00000172461,fucosyltransferase 9 [Source:HGNC Symbol;Acc:HGNC:4020],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000172461
FUZ,ENSG00000010361,fuzzy planar cell polarity protein [Source:HGNC Symbol;Acc:HGNC:26219],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000010361
FXN,ENSG00000165060,frataxin [Source:HGNC Symbol;Acc:HGNC:3951],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000165060
FXR2,ENSG00000129245,FMR1 autosomal homolog 2 [Source:HGNC Symbol;Acc:HGNC:4024],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000129245
FXYD1,ENSG00000266964,FXYD domain containing ion transport regulator 1 [Source:HGNC Symbol;Acc:HGNC:4025],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000266964
FXYD2,ENSG00000137731,FXYD domain containing ion transport regulator 2 [Source:HGNC Symbol;Acc:HGNC:4026],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000137731
FXYD3,ENSG00000089356,FXYD domain containing ion transport regulator 3 [Source:HGNC Symbol;Acc:HGNC:4027],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000089356
FXYD6,ENSG00000137726,FXYD domain containing ion transport regulator 6 [Source:HGNC Symbol;Acc:HGNC:4030],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000137726
FXYD7,ENSG00000221946,FXYD domain containing ion transport regulator 7 [Source:HGNC Symbol;Acc:HGNC:4034],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000221946
FYB1,ENSG00000082074,FYN binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4036],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000082074
FYCO1,ENSG00000163820,FYVE and coiled-coil domain autophagy adaptor 1 [Source:HGNC Symbol;Acc:HGNC:14673],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000163820
FYN,ENSG00000010810,"FYN proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:4037]",protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000010810
FYTTD1,ENSG00000122068,forty-two-three domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25407],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000122068
FZD10,ENSG00000111432,frizzled class receptor 10 [Source:HGNC Symbol;Acc:HGNC:4039],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000111432
FZD4,ENSG00000174804,frizzled class receptor 4 [Source:HGNC Symbol;Acc:HGNC:4042],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000174804
FZD5,ENSG00000163251,frizzled class receptor 5 [Source:HGNC Symbol;Acc:HGNC:4043],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000163251
FZD6,ENSG00000164930,frizzled class receptor 6 [Source:HGNC Symbol;Acc:HGNC:4044],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000164930
FZD7,ENSG00000155760,frizzled class receptor 7 [Source:HGNC Symbol;Acc:HGNC:4045],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000155760
FZR1,ENSG00000105325,fizzy and cell division cycle 20 related 1 [Source:HGNC Symbol;Acc:HGNC:24824],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000105325
G0S2,ENSG00000123689,G0/G1 switch 2 [Source:HGNC Symbol;Acc:HGNC:30229],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000123689
G2E3,ENSG00000092140,G2/M-phase specific E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:20338],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000092140
G3BP1,ENSG00000145907,G3BP stress granule assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:30292],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000145907
G3BP2,ENSG00000138757,G3BP stress granule assembly factor 2 [Source:HGNC Symbol;Acc:HGNC:30291],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000138757
G6PC,,,,,
G6PC2,ENSG00000152254,glucose-6-phosphatase catalytic subunit 2 [Source:HGNC Symbol;Acc:HGNC:28906],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000152254
G6PC3,ENSG00000141349,glucose-6-phosphatase catalytic subunit 3 [Source:HGNC Symbol;Acc:HGNC:24861],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000141349
G6PD,ENSG00000160211,glucose-6-phosphate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4057],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000160211
GAA,ENSG00000171298,alpha glucosidase [Source:HGNC Symbol;Acc:HGNC:4065],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000171298
GAB1,ENSG00000109458,GRB2 associated binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4066],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000109458
GAB2,ENSG00000033327,GRB2 associated binding protein 2 [Source:HGNC Symbol;Acc:HGNC:14458],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000033327
GABARAP,ENSG00000170296,GABA type A receptor-associated protein [Source:HGNC Symbol;Acc:HGNC:4067],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000170296
GABARAPL1,ENSG00000139112,GABA type A receptor associated protein like 1 [Source:HGNC Symbol;Acc:HGNC:4068],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000139112
GABARAPL2,ENSG00000034713,GABA type A receptor associated protein like 2 [Source:HGNC Symbol;Acc:HGNC:13291],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000034713
GABBR1,ENSG00000204681,gamma-aminobutyric acid type B receptor subunit 1 [Source:HGNC Symbol;Acc:HGNC:4070],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000204681
GABBR2,ENSG00000136928,gamma-aminobutyric acid type B receptor subunit 2 [Source:HGNC Symbol;Acc:HGNC:4507],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000136928
GABPB1,ENSG00000104064,GA binding protein transcription factor subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:4074],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000104064
GABPB2,ENSG00000143458,GA binding protein transcription factor subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:28441],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000143458
GABRA2,ENSG00000151834,gamma-aminobutyric acid type A receptor subunit alpha2 [Source:HGNC Symbol;Acc:HGNC:4076],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000151834
GABRA3,ENSG00000011677,gamma-aminobutyric acid type A receptor subunit alpha3 [Source:HGNC Symbol;Acc:HGNC:4077],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000011677
GABRA4,ENSG00000109158,gamma-aminobutyric acid type A receptor subunit alpha4 [Source:HGNC Symbol;Acc:HGNC:4078],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000109158
GABRA5,ENSG00000186297,gamma-aminobutyric acid type A receptor subunit alpha5 [Source:HGNC Symbol;Acc:HGNC:4079],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000186297
GABRA6,ENSG00000145863,gamma-aminobutyric acid type A receptor subunit alpha6 [Source:HGNC Symbol;Acc:HGNC:4080],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000145863
GABRB2,ENSG00000145864,gamma-aminobutyric acid type A receptor subunit beta2 [Source:HGNC Symbol;Acc:HGNC:4082],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000145864
GABRD,ENSG00000187730,gamma-aminobutyric acid type A receptor subunit delta [Source:HGNC Symbol;Acc:HGNC:4084],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000187730
GABRE,ENSG00000102287,gamma-aminobutyric acid type A receptor subunit epsilon [Source:HGNC Symbol;Acc:HGNC:4085],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000102287
GABRG1,ENSG00000163285,gamma-aminobutyric acid type A receptor subunit gamma1 [Source:HGNC Symbol;Acc:HGNC:4086],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000163285
GABRG2,ENSG00000113327,gamma-aminobutyric acid type A receptor subunit gamma2 [Source:HGNC Symbol;Acc:HGNC:4087],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000113327
GABRP,ENSG00000094755,gamma-aminobutyric acid type A receptor subunit pi [Source:HGNC Symbol;Acc:HGNC:4089],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000094755
GABRQ,ENSG00000268089,gamma-aminobutyric acid type A receptor subunit theta [Source:HGNC Symbol;Acc:HGNC:14454],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000268089
GABRR1,ENSG00000146276,gamma-aminobutyric acid type A receptor subunit rho1 [Source:HGNC Symbol;Acc:HGNC:4090],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000146276
GABRR2,ENSG00000111886,gamma-aminobutyric acid type A receptor subunit rho2 [Source:HGNC Symbol;Acc:HGNC:4091],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000111886
GAD1,ENSG00000128683,glutamate decarboxylase 1 [Source:HGNC Symbol;Acc:HGNC:4092],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000128683
GADD45A,ENSG00000116717,growth arrest and DNA damage inducible alpha [Source:HGNC Symbol;Acc:HGNC:4095],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000116717
GADD45B,ENSG00000099860,growth arrest and DNA damage inducible beta [Source:HGNC Symbol;Acc:HGNC:4096],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000099860
